Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
NGAME II,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.21384,14.73317,2025
MIOGOY,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.19188,15.4019,2025
MAYO HOUDO,MAYO-KANI,TOULOUM,EXTREME-NORD,44338,0,10.22974,14.69169,2025
BAKARISSA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1704,11.06843,13.97846,2025
MOGODA,MAYO-SAVA,MOZOGO,EXTREME-NORD,45552,0,11.01129,13.85024,2025
NGOULMOUN,MAYO-DANAY,MAGA,EXTREME-NORD,43199,3819,10.91912,14.98437,2025
ATOUT,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.98333,12.41667,2025
NGONG,LEKIE,OKALA,CENTRE,22651,0,4.08333,11.38333,2025
ROUM,MBAM-ET-INOUBOU,KIIKI,CENTRE,23417,1902,4.73333,11.13333,2025
NKONGNEN II,MEFOU-ET-AKONO,BIKOK,CENTRE,26249,1065,3.46667,11.4,2025
MVE,NYONG-ET-MFOUMOU,LEMBE YEZOUM,CENTRE,29245,305,4.26667,12.33333,2025
NKOLEKABELI,NYONG-ET-SO,NKOL-MÃ©TET,CENTRE,21426,0,3.45,11.78333,2025
NKOLMEYOS,LEKIE,SA'A,CENTRE,22836,2547,4.26667,11.48333,2025
MAMBINE,NYONG-ET-KELLE,MATOMB,CENTRE,28952,1161,3.75,11.1,2025
MEZAA II,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,669,3.16667,12.18333,2025
NAPSA,FARO,NGONG,NORD,62567,0,8.63252,13.2081,2025
KORMORI,BENOUE,TOUROUA,NORD,61454,1355,9.13333,12.95,2025
KOMNI,FARO,BÃ©KA,NORD,62173,0,8.73333,12.73333,2025
PONILA,MAYO-LOUTI,FIGUIL,NORD,63523,2035,9.78333,13.96667,2025
KINLE,FARO,BÃ©KA,NORD,62173,0,8.59499,13.02771,2025
POUSSANE,BENOUE,PITOA,NORD,61233,2036,9.56365,13.51388,2025
BADAY,MAYO-LOUTI,HINA,NORD,63775,874,10.17318,13.94185,2025
BILANGYA,MAYO-REY,BÃ©LEL,NORD,64165,0,7.31667,14.7,2025
SANGUERE,BENOUE,GAROUA III,NORD,61786,2381,9.26667,13.46667,2025
GOURA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.33651,14.51381,2025
GUILIWA,MAYO-TSANAGA,GAZAWA,EXTREME-NORD,46228,1059,10.63424,14.01515,2025
MODJEM,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.24033,14.37677,2025
ROUVA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.81929,13.82354,2025
NKONGMESA,MFOUNDI,LOBO,CENTRE,27259,682,3.88333,11.31667,2025
NKOLKOUGDA,LEKIE,EVODOULA,CENTRE,22785,1152,4.1,11.21667,2025
MOUMOU,MEFOU-ET-AFAMBA,MENGANG,CENTRE,25973,620,3.78333,11.98333,2025
NGUINIOUMA,HAUTE-SANAGA,NSEM,CENTRE,21565,593,4.78333,12.76667,2025
ENDENGE,DJA-ET-LOBO,MVANGAN,SUD,91612,608,2.63333,12.05,2025
BOMBEMGUE,OCEAN,KRIBI I,SUD,93633,3698,2.69632,9.86156,2025
NELEJOUP,MVILA,MVANGAN,SUD,92112,608,2.61667,11.73333,2025
ALOUMA,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.11667,12.0,2025
DJOP,DJA-ET-LOBO,DJOUM,SUD,91262,743,2.6,12.66667,2025
GBATA,MBERE,MEIGANGA,ADAMAOUA,14646,2701,6.7,14.38333,2025
NGANJO BOLENDE,MEME,MBONGE,SUD-OUEST,15996,7052,4.577,9.1565,2025
MABONJI,MEME,KUMBA III,SUD-OUEST,15722,10503,4.5715,9.4785,2025
MANGE-KOUTOU,NOUN,MALENTOUEN,OUEST,88726,4600,5.78333,11.1,2025
NDENSO,MIFI,PETE-BANDJOUN,OUEST,86191,0,5.44571,10.43523,2025
MADOUM,NDE,BASSAMBA,OUEST,87214,225,5.11333,10.53883,2025
GOLOMBI,BENOUE,TOUROUA,NORD,61454,1355,9.0668,12.91546,2025
BAI,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,8.01667,14.43333,2025
NIBANGO-KOSSOUMO,BENOUE,GAROUA I,NORD,61565,9734,9.27164,13.31666,2025
SOUKI,BENOUE,REY-BOUBA,NORD,61376,1813,9.2027,14.3311,2025
GORE,BENOUE,BIBEMI,NORD,61256,162,9.17752,13.82844,2025
DODJOULA,BENOUE,BASCHÃ©O,NORD,61175,0,9.65,13.3,2025
NASSARAO,BENOUE,MAYO-HOURNA,NORD,61988,0,9.33333,13.18333,2025
OURO LEINDE,BENOUE,BIBEMI,NORD,61256,162,9.21667,14.05,2025
DOULOUMI,BENOUE,GAROUA III,NORD,61786,2381,9.21094,13.66029,2025
LABARE,BENOUE,BIBEMI,NORD,61256,162,9.09016,13.71839,2025
KISSAM,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,2371,10.26402,13.61884,2025
ARDEBE I,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.50808,14.22941,2025
GOUMLEY,MAYO-DANAY,MOULVOUDAYE,EXTREME-NORD,43252,3139,10.41721,14.83201,2025
GUEDZA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.84401,13.8541,2025
DJONDONG,MAYO-DANAY,WINA,EXTREME-NORD,43569,4462,10.09696,15.18896,2025
SOUKONGO,DIAMARE,MAROUA III,EXTREME-NORD,41781,5800,10.81612,14.33181,2025
KOLOFATA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1704,11.1621,14.01151,2025
SITFI BRILI,MAYO-KANI,DARGALA,EXTREME-NORD,44119,1123,10.50913,14.67438,2025
MONINGOMBO,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,583,3.5,12.11667,2025
NJOGNKONG,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.9,10.88333,2025
AYENE,NYONG-ET-SO,NKOL-MÃ©TET,CENTRE,21426,0,3.4,11.68333,2025
EKOMBITIE,MFOUNDI,YAOUNDÃ© I,CENTRE,27861,0,3.93333,11.51667,2025
SONG BAYANG,NYONG-ET-KELLE,BIYOUHA,CENTRE,28122,1813,3.76667,10.73333,2025
BENEBALOT,NYONG-ET-SO,MENGUEME,CENTRE,21824,1015,3.18333,11.41667,2025
ANGONOWO,HAUTE-SANAGA,LEMBE YEZOUM,CENTRE,21745,305,4.33333,12.3,2025
PASSY,MBERE,DIR,ADAMAOUA,14341,4309,6.18333,13.53333,2025
ARNADO PAN,DJEREM,TABATI,ADAMAOUA,11554,0,6.89142,12.63194,2025
INO UMO,NDIAN,KOMBO-ITINDI,SUD-OUEST,16883,0,4.56667,8.71667,2025
OLITI,MOMO,BENAKUMA,NORD-OUEST,76636,0,6.4141,9.5977,2025
JABANE I,NDIAN,IDABATO,SUD-OUEST,16526,352,4.5538,8.5194,2025
BAYOK,MANYU,TINTO,SUD-OUEST,14468,0,5.5621,9.5733,2025
MESSANG,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.55286,10.21141,2025
TENJOUONOUN,KOUNG-KHI,DEMDING,OUEST,84428,0,5.3799,10.54399,2025
SU,BOYO,FONFUKA,NORD-OUEST,71339,0,6.4,10.4,2025
KWE,DONGA-MANTUNG,MISAJE,NORD-OUEST,73352,4069,6.78333,10.5,2025
BAMUKUMBIT,BAMBOUTOS,BALIKUMBAT,OUEST,81335,2210,5.84737,10.33896,2025
KUNOK,MOMO,BATIBO,NORD-OUEST,76579,2203,5.8558,9.8644,2025
NJINKO,NDE,BANGANGTÃ©,OUEST,87191,0,5.12158,10.60206,2025
MAKANG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.48116,10.163,2025
MANTE,MEZAM,BAMENDA III,NORD-OUEST,75562,0,5.97456,10.20501,2025
BARAMBICHANG,MOMO,WIDIKUM-BOFFÃ©,NORD-OUEST,76198,0,5.9641,9.6972,2025
MUNKEN,MENCHUM,ZHOA,NORD-OUEST,74558,0,6.58333,10.21667,2025
BWADIBO,WOURI,DOUALA IV,LITTORAL,54839,47133,4.0907,9.5853,2025
MALIMBA,SANAGA-MARITIME,ÃDÃ©A I,LITTORAL,53346,0,3.71667,10.05,2025
NIODJEKOUNT,KADEI,MBANG,EST,33928,1383,4.06667,14.45,2025
NKOLAKEY,HAUT-NYONG,NGOYLA,EST,32997,464,2.51667,14.0,2025
MBONDJI,LOM-ET-DJEREM,BÃ©LABO,EST,34497,0,5.03333,13.28333,2025
KALBE,LOM-ET-DJEREM,BÃ©LABO,EST,34497,0,5.21667,13.25,2025
OULIDIK,HAUTE-SANAGA,NGUELEMENDOUKA,CENTRE,21312,1087,4.36667,13.08333,2025
SAHE,NKAM,NKONDJOCK,LITTORAL,52432,3441,4.81667,10.23333,2025
YAMIKOKI,WOURI,DIBOMBARI,LITTORAL,54356,931,4.1799,9.6851,2025
BOUMPIAL,HAUT-NYONG,DOUMAINTANG,EST,32248,887,4.2,13.35,2025
OBOM,DJA-ET-LOBO,SOMALOMO,SUD,91989,282,3.33333,12.85,2025
BAGOALE,NYONG-ET-MFOUMOU,DOUMAINTANG,CENTRE,29848,941,4.06667,13.11667,2025
BAKONBO,KADEI,BATOURI,EST,33158,1977,4.4,14.25,2025
CHELOBA II,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.24453,14.85428,2025
SEEBAYA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.57942,14.95652,2025
LAKA,MBERE,MEIGANGA,ADAMAOUA,14646,2701,6.33333,14.35,2025
HOSERE LESDI,MBERE,BÃ©LEL,ADAMAOUA,14165,0,6.88333,14.48333,2025
DARE,MBERE,DJOHONG,ADAMAOUA,14488,674,7.07076,15.06247,2025
MBIBALE,DJEREM,TABATI,ADAMAOUA,11554,0,6.40747,12.61473,2025
BAMBE,KUPE-MANENGUBA,NGUTI,SUD-OUEST,12751,1382,5.2038,9.6325,2025
TABO,MANYU,EYUMODJOCK,SUD-OUEST,14237,1579,5.74746,9.13051,2025
MENYE,MENOUA,NKONG-ZEM,OUEST,85824,0,5.52755,10.14823,2025
MEVOUE,NOUN,FOUMBAN,OUEST,88358,1984,5.66728,10.82374,2025
TOUMSENG,MENOUA,FOKOUÃ©,OUEST,85434,0,5.32606,10.14992,2025
TOULA,KOUNG-KHI,BAYANGAM,OUEST,84353,461,5.2775,10.47189,2025
MANYITNGWEN,NOUN,FOUMBAN,OUEST,88358,1984,5.66701,10.84117,2025
MACHOUTFEN,NOUN,FOUMBAN,OUEST,88358,1984,5.67086,10.92776,2025
FOPWANGA,HAUT-NKAM,BAKOU,OUEST,82277,676,5.03368,10.20157,2025
NKWOP,BAMBOUTOS,BATCHAM,OUEST,81593,1269,5.59029,10.15686,2025
NKOUTOUKOUOP,NOUN,KOUTABA,OUEST,88592,1237,5.74047,10.76852,2025
MBETSOUO,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.69985,10.28978,2025
NJITOUKOUOP,NOUN,FOUMBAN,OUEST,88358,1984,5.77635,10.83316,2025
AMBO,MOMO,BATIBO,NORD-OUEST,76579,2203,5.7963,9.8871,2025
NGWANESSO,NOUN,NJIMOM,OUEST,88156,2444,5.85192,10.84223,2025
TCHOUPLAN,NDE,BAZOU,OUEST,87421,670,5.15595,10.45564,2025
GBADJANGA,KADEI,KENTZOU,EST,33751,0,4.26667,14.93333,2025
YANGAMO,LOM-ET-DJEREM,NGOURA,EST,34148,2327,4.96667,14.05,2025
HOUPI,KADEI,BATOURI,EST,33158,1977,4.4,14.66667,2025
NKWAMBO,NYONG-ET-KELLE,LOLODORF,CENTRE,28638,1251,3.43333,10.76667,2025
MBEDOUMOU,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.36667,11.95,2025
NKOLEKON,MVILA,KYÃ©-OSSI,SUD,92783,0,2.33333,11.53333,2025
KOUMA,NYONG-ET-SO,AKOÃ©MAN,CENTRE,21226,0,3.15,11.63333,2025
LABOUN,MAYO-REY,REY-BOUBA,NORD,64776,1813,8.3926,14.2745,2025
BAKTE,FARO,POLI,NORD,62616,655,8.40458,13.22747,2025
OURO HAMAYEL,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.9156,13.2419,2025
BEKA,FARO,TOUROUA,NORD,62854,1355,8.64479,13.03028,2025
GAROUA VINDE,BENOUE,GAROUA I,NORD,61565,57055,9.26751,13.34274,2025
ARDEB,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.3747,14.51839,2025
KODEK HODANGO,DIAMARE,MAROUA II,EXTREME-NORD,41621,12902,10.62852,14.43763,2025
BISSOUE,MAYO-KANI,DZIGUILAO,EXTREME-NORD,44241,0,9.9901,14.7909,2025
NGOKTOT,DIAMARE,MERI,EXTREME-NORD,41837,4105,10.68694,14.07644,2025
TCHOUDANGOL,DIAMARE,MAROUA III,EXTREME-NORD,41781,5800,10.91167,14.39036,2025
KOUITAKOUA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.57696,13.75187,2025
NDOUFDA,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.7466,13.93877,2025
BISSEO,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.16161,14.84524,2025
TALAF,DIAMARE,GAZAWA,EXTREME-NORD,41328,1059,10.65337,14.12319,2025
ARDEBE II,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.48797,14.2316,2025
BROUWI,MAYO-LOUTI,MOUTOURWA,NORD,63982,1225,10.12864,14.08861,2025
HILEGUIM,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.19567,14.88775,2025
KOUCHERE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.92142,13.92092,2025
MAZAVAY,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.78446,13.89095,2025
EKOKBOUM,NYONG-ET-KELLE,MESSONDO,CENTRE,28176,1578,3.66667,10.56667,2025
NKOM I,LEKIE,EBEBDA,CENTRE,22482,1386,4.41667,11.36667,2025
ANDOK,NYONG-ET-SO,MENGUEME,CENTRE,21824,1015,3.36667,11.36667,2025
YAGONA,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.96667,12.28333,2025
NKOMEKOU,MFOUNDI,MBANKOMO,CENTRE,27392,1321,3.85,11.33333,2025
ZOEBEFAM,HAUT-NYONG,MINTOM,EST,32819,643,2.73333,13.35,2025
ONGOLZOK,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,387,3.48333,12.36667,2025
ABOELON,DJA-ET-LOBO,DJOUM,SUD,91262,743,2.7,12.63333,2025
MAYO B'OKKI,BENOUE,LAGDO,NORD,61857,401,8.67543,13.53429,2025
OURO MBABI,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.9,13.3,2025
HOURNA OURO TCHEKE,BENOUE,MAYO-HOURNA,NORD,61988,0,9.37993,13.16512,2025
OURO DAMA,MAYO-LOUTI,FIGUIL,NORD,63523,2035,10.05585,14.0303,2025
NARI,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.04755,13.55848,2025
SOUDA,FARO,POLI,NORD,62616,655,7.78333,13.01667,2025
MOUSGOY,MAYO-LOUTI,HINA,NORD,63775,874,10.1652,13.89377,2025
DAKAO,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.95666,13.50169,2025
DJOMA,MAYO-LOUTI,PITOA,NORD,63233,2036,9.58143,13.76899,2025
WAGURI,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,9.91538,13.69267,2025
SERA ADJI,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1704,11.20269,13.93939,2025
MAFOUFOU,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.29425,14.5472,2025
ZOGUILAWAY,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.81626,13.84325,2025
BARKAYA,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,5119,10.62817,14.97701,2025
MAZLAM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.64171,13.97157,2025
AMCHEDIRE,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,12.02257,14.68253,2025
MANGAFE DJARENGOL,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.93051,14.29588,2025
ALAWA,DIAMARE,ZINA,EXTREME-NORD,41542,645,11.11125,14.85471,2025
GODOKOUM,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,655,10.79532,13.86655,2025
HOLA,MAYO-DANAY,KALFOU,EXTREME-NORD,43829,2422,10.26556,14.96385,2025
MBRIDJA,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.34525,14.61691,2025
JILAKOV BLAMAJOUINDE,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.94129,13.92576,2025
KINABARI,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1672,12.75297,14.57961,2025
DJOUNDE,MAYO-SAVA,MORA,EXTREME-NORD,45467,5456,11.04626,14.2964,2025
OSOE MEKENING,MEFOU-ET-AKONO,NGOMEDZAP,CENTRE,26396,141,3.38333,11.25,2025
AKOMKADA,MEFOU-ET-AFAMBA,OLANGUINA,CENTRE,25336,0,3.98333,11.98333,2025
MEBOE,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,1027,4.08333,11.76667,2025
MEYO,MFOUNDI,YAOUNDÃ© III,CENTRE,27115,0,3.78333,11.5,2025
MVOMEKAK,LEKIE,MONATÃ©LÃ©,CENTRE,22121,0,4.23333,11.23333,2025
MEKOTO,DJA-ET-LOBO,DJOUM,SUD,91262,743,2.71667,13.1,2025
ENYENG,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.23333,12.03333,2025
WAM,MAYO-BANYO,BANYO,ADAMAOUA,13212,4317,6.53333,12.01667,2025
BEKUMU,FAKO,BAMUSSO,SUD-OUEST,11177,1430,4.3788,8.8921,2025
AMAYO,MOMO,AKWAYA,NORD-OUEST,76129,1908,6.24886,9.6232,2025
MFELAM,NOUN,FOUMBAN,OUEST,88358,1984,5.54957,10.89578,2025
NJELENG,KOUNG-KHI,PETE-BANDJOUN,OUEST,84691,0,5.41606,10.42529,2025
SANKIA,MENOUA,NKONG-ZEM,OUEST,85824,0,5.56001,10.12449,2025
BATCHUA,BAMBOUTOS,SANTA,OUEST,81957,4298,5.75775,10.15672,2025
NKOUTOUNGWEN,NOUN,KOUTABA,OUEST,88592,1237,5.73359,10.74003,2025
NJIKWET,NOUN,FOUMBAN,OUEST,88358,1984,5.76571,10.79137,2025
MALOUNG,NDE,MASSANGAM,OUEST,87792,1803,5.16035,10.86644,2025
BAFEMTO,BAMBOUTOS,MBOUDA,OUEST,81756,2359,5.55639,10.28583,2025
NJIWONG,NOUN,FOUMBAN,OUEST,88358,1984,5.54796,10.87031,2025
ROUMDE LAMIDO,BENOUE,GAROUA I,NORD,61565,14597,9.32457,13.37117,2025
BOUGOUYEU,MAYO-REY,TOUBORO,NORD,64967,2661,7.2542,15.0936,2025
KELALI,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,10.00331,13.37592,2025
BELAKA MBOUM,MAYO-REY,TOUBORO,NORD,64967,2661,7.76667,14.51667,2025
SODJOY,MAYO-LOUTI,GUIDER,NORD,63639,3382,9.78349,13.80041,2025
OURO KOBE,BENOUE,GACHIGA,NORD,61443,0,9.61667,13.28333,2025
DJANGA,BENOUE,GAROUA III,NORD,61786,2381,9.12309,13.67892,2025
TARABA,FARO,NGONG,NORD,62567,0,8.7204,13.1542,2025
NGOUT,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.12513,14.81372,2025
NDERE,MAYO-DANAY,TOULOUM,EXTREME-NORD,43438,0,10.14969,14.84993,2025
GODOLA,DIAMARE,MAROUA II,EXTREME-NORD,41621,12902,10.70236,14.30114,2025
KHWAYA,MAYO-SAVA,WAZA,EXTREME-NORD,45943,1091,11.39028,14.64056,2025
GAKLE,DIAMARE,MAROUA I,EXTREME-NORD,41526,11928,10.51588,14.27494,2025
DAMDAMA,MAYO-DANAY,KAR-HAY,EXTREME-NORD,43913,0,10.06311,14.98316,2025
TALADABARA,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,11.01667,14.11667,2025
ZAHORA,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.10825,13.5072,2025
MOUKOY,MAYO-TSANAGA,NDOUKOULA,EXTREME-NORD,46824,996,10.35953,14.0226,2025
MOGOWA ARDE,MAYO-SAVA,MORA,EXTREME-NORD,45467,5456,11.12263,14.3811,2025
MAVOUM,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,3173,10.77648,13.66168,2025
IBOU,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.0501,15.01591,2025
LOUGOYE,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,5119,10.67056,14.98012,2025
MBOUN,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.83333,11.93333,2025
MVE I,MEFOU-ET-AFAMBA,NKOLAFAMBA,CENTRE,25159,664,3.91667,11.71667,2025
AKOMNYADA I,NYONG-ET-SO,MBALMAYO,CENTRE,21774,4678,3.53333,11.55,2025
FOFOEN,MBAM-ET-KIM,YOKO,CENTRE,24769,344,5.26667,12.21667,2025
DJAORO GOUROUDJA,DJEREM,GALIM-TIGNÃ¨RE,ADAMAOUA,11259,0,6.87605,12.34271,2025
GOUMBELA,MBERE,MEIGANGA,ADAMAOUA,14646,2701,6.66667,14.2,2025
GOUBLA,MBERE,DJOHONG,ADAMAOUA,14488,674,6.66667,14.63333,2025
PUWO CAMP,FAKO,MUYUKA,SUD-OUEST,11117,5950,4.2376,9.3628,2025
DIBANDA,FAKO,BUEA,SUD-OUEST,11235,9162,4.1273,9.3056,2025
CHEMBA,MANYU,AKWAYA,SUD-OUEST,14129,1865,6.14168,9.46235,2025
MANA,MEZAM,BAFUT,NORD-OUEST,75149,10408,6.1378,9.9821,2025
WAGAMDOU,FARO-ET-DEO,GALIM-TIGNÃ¨RE,ADAMAOUA,12159,0,7.25,12.33333,2025
ELUMBA,LEBIALEM,MENJI,SUD-OUEST,13755,0,5.40472,9.76344,2025
MWELI,FAKO,MBONGE,SUD-OUEST,11996,7052,4.3873,9.1046,2025
LEPIPI I,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.50943,10.22903,2025
NKOUGHAM-NDOUMNKEN,MIFI,KOUOPTAMO,OUEST,86694,873,5.65494,10.56095,2025
MBA,MEZAM,SANTA,NORD-OUEST,75857,4390,5.8,10.06667,2025
NDOKMEKA,MOUNGO,LOUM,LITTORAL,51421,2979,4.6552,9.888,2025
NGOYLA,HAUT-NYONG,NGOYLA,EST,32997,464,2.61667,14.01667,2025
BANGOY II,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.11667,15.31667,2025
KAMBO,WOURI,DOUALA III,LITTORAL,54768,166462,4.0299,9.7962,2025
KISSI,LOM-ET-DJEREM,GAROUA-BOULAÃ¯,EST,34864,0,5.75,14.11667,2025
ADIA,LOM-ET-DJEREM,DIANG,EST,34647,965,4.85,13.4,2025
NGOEBI,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,630,3.8,12.55,2025
NKOLKWA,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.51667,12.71667,2025
KAK II,HAUTE-SANAGA,MBOMA,CENTRE,21965,545,4.25,12.93333,2025
GOGAZI,KADEI,NGOURA,EST,33348,2327,4.85,14.26667,2025
MANSOUM,BUI,MAGBA,NORD-OUEST,72458,4146,6.15,11.08333,2025
MFENG,MENOUA,NKONG-ZEM,OUEST,85824,0,5.47542,10.15854,2025
NKOUTIE,NOUN,KOUTABA,OUEST,88592,1237,5.63673,10.80485,2025
BALOUN,MENOUA,PENKA-MICHEL,OUEST,85957,1289,5.40325,10.22189,2025
MAMBIT,NDE,BANGANGTÃ©,OUEST,87191,0,5.10262,10.63174,2025
ABU,MENCHUM,ZHOA,NORD-OUEST,74558,0,6.56667,10.23333,2025
BOUBOU I,MOUNGO,PENJA,LITTORAL,51187,0,4.6406,9.6461,2025
MOUNDJA MOUSSADI,WOURI,DOUALA V,LITTORAL,54997,47290,4.2469,9.8038,2025
BATEKA MALEMBE,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.15,15.35,2025
BIBA I,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.01667,13.68333,2025
LIMBOKA,LOM-ET-DJEREM,NGOURA,EST,34148,2327,5.1,14.28333,2025
BAPILE,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.36667,13.58333,2025
ABOUT,MVILA,EBOLOWA II,SUD,92529,2702,2.9,11.21667,2025
MEKOMO,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.2,11.23333,2025
EPINIANDJI,OCEAN,KRIBI I,SUD,93633,3698,2.58333,9.83333,2025
AMVAM,MVILA,EBOLOWA II,SUD,92529,2702,2.71667,11.26667,2025
ATANTEM,VALLEE-DU-NTEM,OLAMZÃ©,SUD,94769,0,2.26667,11.05,2025
MESAM,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.3,11.8,2025
MAYO DJARENDI,MAYO-REY,MADINGRING,NORD,64455,2028,8.379,14.7892,2025
EVELESSI,MVILA,SANGMÃ©LIMA,SUD,92453,0,2.96667,11.7,2025
MBIELEME,DJA-ET-LOBO,MEYOMESSI,SUD,91463,1269,2.83333,12.21667,2025
MVIGLIMENGALE,VALLEE-DU-NTEM,MA'AN,SUD,94617,381,2.4,10.53333,2025
BOUDE,FARO,POLI,NORD,62616,655,8.48346,13.1411,2025
OURO BAH,MAYO-LOUTI,DEMBO,NORD,63443,473,9.7867,13.4558,2025
BORAM,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.01403,13.63955,2025
DJONGI,FARO,POLI,NORD,62616,655,8.25724,13.0329,2025
DOUNDEYE,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.9,13.35,2025
DOUBAS,MAYO-LOUTI,MOUTOURWA,NORD,63982,1225,10.09479,14.06858,2025
ZAMAN I,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,786,12.54027,14.36305,2025
TERO,DIAMARE,PÃ©TTÃ©,EXTREME-NORD,41286,0,11.00362,14.57124,2025
MICHEKA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,750,12.33609,14.70138,2025
OMAKA,MAYO-SAVA,MORA,EXTREME-NORD,45467,5456,11.32306,14.345,2025
BRO,MAYO-SAVA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,45773,0,10.81057,13.99775,2025
DJOUGOUMTA,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.09638,15.26857,2025
HINALE,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.58408,14.99171,2025
MBORORO,MAYO-DANAY,KAI-KAI,EXTREME-NORD,43724,5119,10.68486,14.84028,2025
MOUDOUKOUA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,655,10.9391,13.78012,2025
