Village,Department,Arrondissement,Region,postal_code,population,Lat_Village,Lon_Village,year
MEFANDA,VALLEE-DU-NTEM,EBOLOWA I,SUD,94354,2409,2.78333,10.86667,2020
ESSOSSOMA,MVILA,MENGONG,SUD,92859,699,2.96667,11.41667,2020
KOLONYIN,DJA-ET-LOBO,MINTOM,SUD,91519,566,2.18333,13.41667,2020
MEDJOUNOU,MVILA,MVANGAN,SUD,92112,544,2.38333,11.61667,2020
EBODOUMOU,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,551,3.6,12.48333,2020
MEYOMESI,DJA-ET-LOBO,MEYOMESSI,SUD,91463,1138,2.81667,12.2,2020
KONDEMEYOS,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.3,11.85,2020
ALOUM,VALLEE-DU-NTEM,MA'AN,SUD,94617,341,2.26667,10.56667,2020
MANG,MVILA,BIWONG-BULU,SUD,92384,765,2.75,11.4,2020
ENSELAN,MVILA,AMBAM,SUD,92151,1180,2.46667,11.33333,2020
SOKBE TOUKOULOU,MAYO-REY,TOUBORO,NORD,64967,2346,7.5286,15.4469,2020
VOKO,FARO,POLI,NORD,62616,577,8.4,12.96667,2020
BAH-ONIA,BENOUE,DEMBO,NORD,61343,417,9.62192,13.52774,2020
TOUMBIDE,BENOUE,TOUROUA,NORD,61454,1194,9.01667,12.9,2020
NGANDNZORO,MAYO-REY,TOUBORO,NORD,64967,2346,7.47797,15.45181,2020
MAGALDAO,DIAMARE,PÃ©TTÃ©,EXTREME-NORD,41286,0,10.92461,14.62987,2020
MANDOZ,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2779,10.71043,13.85616,2020
TOUCHKI,MAYO-SAVA,MORA,EXTREME-NORD,45467,4779,11.3568,14.42556,2020
KOKENE,MAYO-TSANAGA,MOGODÃ©,EXTREME-NORD,46586,0,10.56083,13.70498,2020
MOUR,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.37758,14.67856,2020
NGOYANG,DIAMARE,MAROUA I,EXTREME-NORD,41526,10448,10.52962,14.24322,2020
OURO DOLE,MAYO-KANI,MINDIF,EXTREME-NORD,44758,2434,10.41514,14.3606,2020
NAHAIDE,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.06988,15.25652,2020
YOLDEO,DIAMARE,DARGALA,EXTREME-NORD,41219,983,10.58357,14.55499,2020
GUERE,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.06537,15.28908,2020
KRIKIGOUM,MAYO-SAVA,KOZA,EXTREME-NORD,45214,574,10.9074,13.99837,2020
MVOUA,LEKIE,OBALA,CENTRE,22589,3855,4.06667,11.43333,2020
EFOULAN II,NYONG-ET-SO,MEYOMESSALA,CENTRE,21942,633,3.26667,12.13333,2020
POKOR,FARO,MBÃ©,NORD,62446,0,8.02817,13.58917,2020
TORO,BENOUE,GACHIGA,NORD,61443,0,9.52687,13.42877,2020
DJIMETA,BENOUE,GACHIGA,NORD,61443,0,9.61598,13.29823,2020
DAI,FARO,POLI,NORD,62616,577,8.43448,13.24973,2020
NYOUKOTONDOU,MAYO-LOUTI,NDOUKOULA,NORD,63124,858,10.24957,13.96463,2020
MOUNKEU,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.88971,14.99652,2020
BIGUIDE,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.89919,13.79935,2020
VINDELAR,MAYO-SAVA,TOKOMBÃ©RÃ©,EXTREME-NORD,45889,0,10.95941,14.1212,2020
MAYTO,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.3102,14.66456,2020
MISKIN,MAYO-DANAY,KALFOU,EXTREME-NORD,43829,2122,10.24097,14.93637,2020
GADAMAYO,DIAMARE,MAROUA I,EXTREME-NORD,41526,10448,10.59224,14.23747,2020
MADALA,MAYO-SAVA,KOZA,EXTREME-NORD,45214,574,10.83788,13.9298,2020
NGARAO,DIAMARE,GAZAWA,EXTREME-NORD,41328,927,10.55809,14.11336,2020
MANDARA,MAYO-KANI,MOULVOUDAYE,EXTREME-NORD,44852,2750,10.28621,14.66628,2020
NKOAMBE,NYONG-ET-SO,MENGUEME,CENTRE,21824,888,3.3,11.3,2020
BITANG,MBAM-ET-INOUBOU,KIIKI,CENTRE,23417,1662,4.65,11.2,2020
AKOUTA,HAUTE-SANAGA,NANGA-EBOKO,CENTRE,21283,709,4.5,12.48333,2020
LENA,MBAM-ET-KIM,YOKO,CENTRE,24769,301,5.8,12.36667,2020
NDELLE,NYONG-ET-MFOUMOU,AYOS,CENTRE,29674,682,4.01667,12.55,2020
LIKONGE,NYONG-ET-KELLE,MAKAK,CENTRE,28737,3658,3.51667,11.01667,2020
MODE,NYONG-ET-KELLE,NGOG-MAPUBI,CENTRE,28341,0,3.91667,10.9,2020
ENAMINGAL,MVILA,MENGUEME,SUD,92924,838,3.1,11.28333,2020
MBEDOUMOU,VALLEE-DU-NTEM,OLAMZÃ©,SUD,94769,0,2.18333,11.08333,2020
BILOSSI,MVILA,KYÃ©-OSSI,SUD,92783,0,2.33333,11.46667,2020
OBANG II,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.08333,11.25,2020
NEZAM,DJA-ET-LOBO,MEYOMESSI,SUD,91463,1138,2.61667,12.1,2020
EBOTA,MEME,KONYE,SUD-OUEST,15428,1591,4.8174,9.3608,2020
NEW BONAKO,WOURI,DIBOMBARI,LITTORAL,54356,817,4.1464,9.5084,2020
HOUWA,MENOUA,FOKOUÃ©,OUEST,85434,0,5.39051,10.12007,2020
TCHA,HAUT-NKAM,BANKA,OUEST,82563,1970,5.19788,10.25346,2020
PENKA MICHEL,MENOUA,PENKA-MICHEL,OUEST,85957,1140,5.46976,10.24296,2020
BAFOULETSI,BAMBOUTOS,PENKA-MICHEL,OUEST,81857,1140,5.50204,10.25042,2020
DJARENGOL,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.63265,13.90222,2020
BATAOL,MAYO-LOUTI,FIGUIL,NORD,63523,1793,9.9478,14.1614,2020
GITO,FARO,POLI,NORD,62616,577,8.43319,13.08443,2020
HOMA HAMASSIOTO,BENOUE,BIBEMI,NORD,61256,94,9.03508,13.91667,2020
RIBAO,MAYO-REY,TOUBORO,NORD,64967,2346,7.7919,15.051,2020
SEKSEKBA,FARO,LAGDO,NORD,62357,353,8.48484,13.42478,2020
KOKIO,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.4711,14.45363,2020
TALA BAPA,MAYO-SAVA,MOZOGO,EXTREME-NORD,45552,0,10.99071,13.9498,2020
POULATARI,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1492,11.1755,14.00539,2020
LOGAYA,LOGONE-ET-CHARI,BLANGOUA,EXTREME-NORD,42161,1464,12.62585,14.52965,2020
KALA KAFRA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.08998,14.86449,2020
GAMAL,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.80111,15.09958,2020
DAGAM,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.82449,13.87527,2020
BOUSSAYA,LOGONE-ET-CHARI,HILÃ© - ALIFA,EXTREME-NORD,42586,0,12.72116,14.35703,2020
MOGORFO,MAYO-DANAY,GUÃ©MÃ©,EXTREME-NORD,43527,0,10.45,15.15,2020
GALA,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.10298,14.26628,2020
KAMPOUR,MAYO-DANAY,GUÃ©RÃ©,EXTREME-NORD,43622,0,10.1,15.23333,2020
MAZAVOU,MAYO-TSANAGA,BOURHA,EXTREME-NORD,46197,2077,10.36123,13.56363,2020
AVEBE,NYONG-ET-SO,NKOL-MÃ©TET,CENTRE,21426,0,3.55,11.68333,2020
NTOUESONG V,MEFOU-ET-AFAMBA,SOA,CENTRE,25448,1680,3.96667,11.61667,2020
MBANDA,NYONG-ET-KELLE,DIBANG,CENTRE,28415,1560,4.03333,10.73333,2020
MEGAMI,DJEREM,TABATI,ADAMAOUA,11554,0,6.38333,12.43333,2020
MBOGMUT,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,795,4.9467,9.7008,2020
ILOANI,NDIAN,BAMUSSO,SUD-OUEST,16177,1266,4.5304,8.9348,2020
MBATAP,BAMBOUTOS,MBOUDA,OUEST,81756,2088,5.61808,10.3166,2020
BALETSI,BAMBOUTOS,PENKA-MICHEL,OUEST,81857,1140,5.50948,10.26507,2020
FOHUK,NGO-KETUNJIA,NDOP,NORD-OUEST,77987,4040,5.88245,10.49416,2020
MBALLA,DONGA-MANTUNG,NWA,NORD-OUEST,73625,20302,6.61488,10.93337,2020
MENGEN MBO,MOMO,BALI,NORD-OUEST,76433,2116,5.95,9.96667,2020
AKE,BOYO,ELAK,NORD-OUEST,71298,0,6.3,10.45,2020
MBENGOK,MOMO,BATIBO,NORD-OUEST,76579,1940,5.8489,9.8525,2020
DJOMBI DEUX,DJEREM,TABATI,ADAMAOUA,11554,0,6.72794,12.6247,2020
BISSOUNA,VINA,MARTAP,ADAMAOUA,15396,1778,7.08333,13.11667,2020
BOUNJOUKOURA,MAYO-BANYO,BANYO,ADAMAOUA,13212,3855,6.85,11.61667,2020
KOMBO A MBONJO,NDIAN,IDABATO,SUD-OUEST,16526,311,4.5126,8.7055,2020
KOMBO A BEDIMO,NDIAN,KOMBO-ABEDIMO,SUD-OUEST,16725,0,4.6621,8.5177,2020
KOMBO ASUA,NDIAN,KOMBO-ITINDI,SUD-OUEST,16883,0,4.5476,8.8002,2020
BESSASSEM,MENOUA,SANTCHOU,OUEST,85187,0,5.3045,9.8625,2020
MBIAKO,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,219,3.59056,9.64167,2020
NDOTO,HAUT-NKAM,NDOBIAN,OUEST,82217,0,5.0,10.28333,2020
BASAK,SANAGA-MARITIME,ÃDÃ©A II,LITTORAL,53453,0,4.21667,10.25,2020
BONIKWE,NKAM,YABASSI,LITTORAL,52582,442,4.36667,9.88333,2020
KOTO,WOURI,DOUALA V,LITTORAL,54997,62260,4.0957,9.7572,2020
APADJOP,NYONG-ET-MFOUMOU,MESSAMÃ©NA,CENTRE,29521,0,3.68333,12.71667,2020
MIERI,KADEI,NGUÃ©LÃ©BOK,EST,33465,0,4.25,13.98333,2020
KOUME,LOM-ET-DJEREM,BERTOUA II,EST,34262,19608,4.65,13.65,2020
MOKOTA,WOURI,TIKO,LITTORAL,54356,6508,4.0709,9.4732,2020
MAKOKA II,BOUMBA-ET-NGOKO,MOULOUNDOU,EST,31357,0,2.06667,15.26667,2020
MONAY,LOM-ET-DJEREM,BÃ©TARÃ©-OYA,EST,34542,0,5.78333,14.08333,2020
LE,NYONG-ET-MFOUMOU,AKONOLINGA,CENTRE,29367,551,3.81667,12.5,2020
KING PLACE,BAMBOUTOS,BATCHAM,OUEST,81593,1124,5.57995,10.21272,2020
BONGAN,NDE,TONGA,OUEST,87124,3863,4.98333,10.56667,2020
NKOUMENKE,NOUN,KOUTABA,OUEST,88592,1096,5.72741,10.74261,2020
AKUTA,MOMO,ANDEK,NORD-OUEST,76241,0,6.0058,9.8201,2020
TABESSOB,BUI,JAKIRI,NORD-OUEST,72275,16374,6.11667,10.61667,2020
TANAMBA,MEZAM,BAMENDA II,NORD-OUEST,75442,0,5.91521,10.09825,2020
NGO,MEZAM,BAMENDA I,NORD-OUEST,75374,0,5.86337,10.26749,2020
LOUO,MENOUA,BATCHAM,OUEST,85293,1124,5.58335,10.15222,2020
BIGMOP,MOUNGO,MANJO,LITTORAL,51588,2118,4.9164,9.8267,2020
BISOUA,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,3.8,12.86667,2020
ATOK,NYONG-ET-MFOUMOU,ATOK,CENTRE,29559,0,4.0,12.78333,2020
ONGONGO,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,598,3.16667,12.2,2020
MOUGE,OCEAN,LOLODORF,SUD,93938,1035,3.23333,10.63333,2020
MVOULA,MVILA,EBOLOWA II,SUD,92529,2420,2.85,11.18333,2020
NGAME,MVILA,MVANGAN,SUD,92112,544,2.38333,11.78333,2020
BEKA,OCEAN,KRIBI I,SUD,93633,3313,2.86667,9.91667,2020
MAYO FAHOUROU,MAYO-LOUTI,BIBEMI,NORD,63256,144,9.378,14.1908,2020
SOUKOUNDOU,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.85665,13.88993,2020
ROGNOU,MAYO-LOUTI,DEMBO,NORD,63443,417,9.87694,13.53067,2020
NABOUN,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,8.01667,14.5,2020
NIPA,MAYO-REY,TOUBORO,NORD,64967,2346,7.6508,15.5482,2020
KOTI PETEL,FARO,MBÃ©,NORD,62446,0,8.09668,13.59645,2020
LAINDE,BENOUE,GAROUA II,NORD,61682,14370,9.34327,13.41916,2020
DJABI,MBERE,BÃ©LEL,ADAMAOUA,14165,0,7.23333,14.61667,2020
LOUGGA DJABE,MAYO-LOUTI,GUIDER,NORD,63639,2981,9.93842,13.75206,2020
LOUSAYEU,MAYO-REY,TOUBORO,NORD,64967,2346,7.44329,15.41391,2020
HADAMARI,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.37071,14.43935,2020
OUDA MOKOLA,MAYO-TSANAGA,KOZA,EXTREME-NORD,46414,574,10.79276,13.83172,2020
GORE KENDI,LOGONE-ET-CHARI,DARAK,EXTREME-NORD,42221,10641,12.79441,14.3332,2020
NGOULEMAKONG,NYONG-ET-MFOUMOU,AYOS,CENTRE,29674,682,4.18333,12.63333,2020
DIAKA,MBAM-ET-INOUBOU,BAFIA,CENTRE,23178,6394,4.88333,11.26667,2020
NKOLNGAL,LEKIE,MONATÃ©LÃ©,CENTRE,22121,0,4.23333,11.16667,2020
MELEN,MEFOU-ET-AKONO,MBANKOMO,CENTRE,26992,1155,3.7,11.33333,2020
BOURA I,MBAM-ET-INOUBOU,OMBESSA,CENTRE,23437,1962,4.68333,11.33333,2020
ZILI,MEFOU-ET-AFAMBA,MBANDJOCK,CENTRE,25839,2735,4.48333,11.98333,2020
LOUM,MEFOU-ET-AFAMBA,ESSE,CENTRE,25657,897,4.16667,11.83333,2020
ENDOUM,MFOUNDI,NKOLAFAMBA,CENTRE,27559,580,3.75,11.68333,2020
NDOKTOL,MBAM-ET-INOUBOU,MAKENENE,CENTRE,23627,3638,4.8,10.81667,2020
ASSOK,OCEAN,AKOM II,SUD,93141,731,2.76667,10.46667,2020
MINKANG I,DJA-ET-LOBO,SANGMÃ©LIMA,SUD,91853,0,2.81667,12.06667,2020
DJOUROUM,BENOUE,REY-BOUBA,NORD,61376,1598,8.7653,14.0353,2020
OURO MAYO RIA,MAYO-REY,REY-BOUBA,NORD,64776,1598,8.73361,14.30321,2020
BATILBAKO,FARO,TOUROUA,NORD,62854,1194,8.68981,13.03889,2020
POUMPOUMRE,BENOUE,GAROUA II,NORD,61682,14370,9.33288,13.41428,2020
LANGIA,MBERE,DJOHONG,ADAMAOUA,14488,603,7.2,14.68333,2020
TAMJALI,FARO,TOUROUA,NORD,62854,1194,8.8,12.86667,2020
BAWAN,FARO,MBÃ©,NORD,62446,0,8.2,13.65,2020
KOUMAN,MAYO-REY,DJOHONG,NORD,64288,629,7.2157,15.0475,2020
BOBOLDOU,MAYO-LOUTI,GUIDER,NORD,63639,2981,10.00315,13.7481,2020
ASSANA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1492,11.08333,14.01667,2020
AGAMI,MAYO-DANAY,GUÃ©MÃ©,EXTREME-NORD,43527,0,10.41143,14.96969,2020
KOUMBOULA,LOGONE-ET-CHARI,KOUSSÃ©RI,EXTREME-NORD,42615,0,12.00986,15.01235,2020
LEGOUIYE,MAYO-SAVA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,45773,0,10.75344,14.02624,2020
DIEGERE,LOGONE-ET-CHARI,ZINA,EXTREME-NORD,42142,565,11.38288,15.04177,2020
BIGUILA,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,2158,10.02486,14.51803,2020
NSENGLONG,NYONG-ET-SO,BIKOK,CENTRE,21349,932,3.51667,11.48333,2020
AKOM,NYONG-ET-SO,NGOULÃ©MAKONG,CENTRE,21336,0,3.16667,11.51667,2020
NKOLNDZOMO,LEKIE,EBEBDA,CENTRE,22482,1211,4.48333,11.41667,2020
CITE DE LA PAIX,MFOUNDI,YAOUNDÃ© IV,CENTRE,27242,0,3.80369,11.5116,2020
ESONG,DJA-ET-LOBO,MEYOMESSI,SUD,91463,1138,2.81667,12.3,2020
MEKALATE,MVILA,EBOLOWA II,SUD,92529,2420,2.9,11.16667,2020
NYEP,MVILA,BIWONG-BANÃ©,SUD,92243,0,3.18333,11.06667,2020
ADJAP,VALLEE-DU-NTEM,KYÃ©-OSSI,SUD,94583,0,2.18333,11.13333,2020
MENGOMO,VALLEE-DU-NTEM,AMBAM,SUD,94151,1180,2.56667,11.03333,2020
DOUMA,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,339,3.5,12.35,2020
ANYOUNGAN,DJA-ET-LOBO,MEYOMESSALA,SUD,91342,598,3.18333,12.2,2020
BOLE,MEME,KUMBA I,SUD-OUEST,15567,8025,4.54967,9.25413,2020
TAWI,MANYU,AKWAYA,SUD-OUEST,14129,1651,5.95,9.38333,2020
METSAM,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,1089,5.39568,10.27312,2020
TSINGLA,MENOUA,NKONG-ZEM,OUEST,85824,0,5.44447,10.11115,2020
MBEPEHE,BAMBOUTOS,MBOUDA,OUEST,81756,2088,5.68482,10.28835,2020
MOUZOUMA,MAYO-LOUTI,MAYO-OULO,NORD,63822,0,10.05941,13.35889,2020
OURO DJIDJOUA,MAYO-LOUTI,BASCHÃ©O,NORD,63175,0,9.91667,13.25,2020
GAHIBA,FARO,LAGDO,NORD,62357,353,8.44338,13.35506,2020
GOSE,FARO,NGONG,NORD,62567,0,8.58935,13.21111,2020
FALIRE,BENOUE,GAROUA I,NORD,61565,12864,9.37234,13.36621,2020
OURO ALADJI,MAYO-REY,REY-BOUBA,NORD,64776,1598,9.0098,14.3969,2020
ALBRELA,LOGONE-ET-CHARI,FOTOKOL,EXTREME-NORD,42347,689,12.55,14.35,2020
SAGME,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.25355,14.76504,2020
GALTA,MAYO-TSANAGA,MOKOLO,EXTREME-NORD,46628,2779,10.62785,13.90212,2020
AISSA KARDE,MAYO-SAVA,MORA,EXTREME-NORD,45467,4779,11.09167,14.2287,2020
OUROKALI,LOGONE-ET-CHARI,MAKARY,EXTREME-NORD,42814,0,12.50766,14.50321,2020
KILGUIM,MAYO-KANI,KAÃ©LÃ©,EXTREME-NORD,44588,0,10.2033,14.49649,2020
KARE,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.76355,15.02339,2020
NOARA,LOGONE-ET-CHARI,GOULFEY,EXTREME-NORD,42427,657,12.35306,14.74329,2020
MOTCHAO,MAYO-TSANAGA,GAZAWA,EXTREME-NORD,46228,927,10.51971,13.99623,2020
NKOLANG,LEKIE,SA'A,CENTRE,22836,2227,4.43333,11.48333,2020
NDZI,LEKIE,BATCHENGA,CENTRE,22164,0,4.36667,11.71667,2020
MANGO,LEKIE,NGUIBASSAL,CENTRE,22249,5148,4.15,11.08333,2020
MALARBA,MBAM-ET-KIM,YOKO,CENTRE,24769,301,5.6,12.31667,2020
EGBA,LEKIE,BOT-MAKAK,CENTRE,22362,5466,3.98333,11.08333,2020
BABA YAYA,VINA,MARTAP,ADAMAOUA,15396,1778,7.25,13.2,2020
BOUBAJI,KUPE-MANENGUBA,BANGEM,SUD-OUEST,12136,795,5.0717,9.488,2020
NDEBOKEM,MANYU,MAMFE,SUD-OUEST,14357,0,5.4619,9.3781,2020
BOA NGOLO,NDIAN,EKONDO-TITI,SUD-OUEST,16318,3408,4.8059,8.9774,2020
ITOKI,NDIAN,KONYE,SUD-OUEST,16928,1591,5.0131,9.2545,2020
NKPOT,MANYU,MAMFE,SUD-OUEST,14357,0,5.6826,9.2191,2020
TSINLA,BAMBOUTOS,BATCHAM,OUEST,81593,1124,5.55783,10.18952,2020
TONENJA,MOMO,MBENGWI,NORD-OUEST,76726,2619,5.9915,9.9224,2020
DJAORO NDO,DJEREM,TABATI,ADAMAOUA,11554,0,6.43296,12.696,2020
SARKI MBAKA,MAYO-BANYO,BANKIM,ADAMAOUA,13162,3808,6.43489,11.40518,2020
ANCIEN BEKA,MBERE,DIR,ADAMAOUA,14341,3848,6.15,14.05,2020
SARKI MATA,FARO-ET-DEO,KONTCHA,ADAMAOUA,12235,1299,7.88333,12.56667,2020
GONGA,MBERE,MEIGANGA,ADAMAOUA,14646,2412,6.3,14.1,2020
DION-UI,MENCHUM,BENAKUMA,NORD-OUEST,74136,0,6.5013,9.6889,2020
BADUMA,MEME,MOMBO,SUD-OUEST,15164,524,4.5706,9.5095,2020
NKOUPA'RE,MIFI,KOUOPTAMO,OUEST,86694,1156,5.57565,10.64378,2020
MEJI,HAUTS-PLATEAUX,BAMENDJOU,OUEST,83376,1089,5.40598,10.37033,2020
TOUNZA,MENOUA,NKONG-ZEM,OUEST,85824,0,5.48843,10.14542,2020
NJIBAM,NGO-KETUNJIA,BANGOURAIN,NORD-OUEST,77369,1495,5.88638,10.68945,2020
NAKA,NGO-KETUNJIA,BABESSI,NORD-OUEST,77118,7789,5.99902,10.44295,2020
LAA-BUM,BOYO,FONFUKA,NORD-OUEST,71339,0,6.48333,10.41667,2020
MBUNJEI,MOMO,BATIBO,NORD-OUEST,76579,1940,5.8531,9.9008,2020
NSEKE,SANAGA-MARITIME,ÃDÃ©A I,LITTORAL,53346,0,3.39472,9.99111,2020
NGOUE,SANAGA-MARITIME,POUMA,LITTORAL,53164,1557,3.83333,10.48333,2020
NKAK BOUM,SANAGA-MARITIME,MASSOK,LITTORAL,53581,0,4.2,10.61667,2020
MINKWELE,WOURI,DOUALA IV,LITTORAL,54839,41366,4.1006,9.6086,2020
ESSEL,HAUT-NKAM,BARÃ©,OUEST,82752,0,4.9709,9.9766,2020
LONGTIMBI,KADEI,BERTOUA I,EST,33256,29415,4.45,13.61667,2020
DOUNZO I,HAUT-NYONG,LOMIÃ©,EST,32494,0,3.13333,13.71667,2020
NDANKO,LOM-ET-DJEREM,NGOURA,EST,34148,2078,5.03333,14.3,2020
NGOUNGOU,WOURI,DOUALA VI,LITTORAL,54163,652,3.98028,9.48472,2020
MIAMBO,HAUTE-SANAGA,MBOMA,CENTRE,21965,476,4.26667,12.9,2020
DJELENJEMOU,KADEI,GARI-GOMBO,EST,33692,0,3.85,15.08333,2020
ANDJOU,NYONG-ET-MFOUMOU,ANGOSSAS,CENTRE,29449,0,4.1,13.03333,2020
BELEBILI,KADEI,KENTZOU,EST,33751,0,4.36667,14.78333,2020
LEFETSA,MENOUA,PENKA-MICHEL,OUEST,85957,1140,5.42474,10.15759,2020
LEWA,MENOUA,BATCHAM,OUEST,85293,1124,5.54879,10.17492,2020
GUMBEN,MEZAM,MBENGWI,NORD-OUEST,75626,2619,6.11524,9.99631,2020
GADIWALA,BAMBOUTOS,SANTA,OUEST,81957,3804,5.75988,10.21612,2020
BOTONGA,SANAGA-MARITIME,MOUANKO,LITTORAL,53712,219,3.57639,9.69806,2020
BOUBOU,MOUNGO,MOMBO,LITTORAL,51764,534,4.6132,9.6002,2020
MBOKOLA,HAUT-NKAM,MÃ©LONG,OUEST,82148,0,5.09798,9.93782,2020
ASIA,HAUT-NYONG,MESSAMÃ©NA,EST,32521,0,3.63333,13.11667,2020
BIBAE,NYONG-ET-SO,ZOÃ©TÃ©LÃ©,CENTRE,21631,0,3.25,11.86667,2020
EKOP,OCEAN,CAMPO,SUD,93393,188,2.35,10.25,2020
MBOUN,NYONG-ET-MFOUMOU,BENGBIS,CENTRE,29779,339,3.51667,12.46667,2020
ASSOK,MVILA,BIWONG-BULU,SUD,92384,765,2.58333,11.48333,2020
MENGAM,MVILA,MVANGAN,SUD,92112,544,2.31667,11.85,2020
LOKOTI,MBERE,DJOHONG,ADAMAOUA,14488,603,7.16667,15.05,2020
DJOURDE KAREHI,MAYO-REY,REY-BOUBA,NORD,64776,1598,8.97398,14.35201,2020
DOUDJA,MAYO-REY,TCHOLLIRÃ©,NORD,64832,0,8.06175,13.87332,2020
KARI,FARO,BÃ©KA,NORD,62173,0,8.76667,12.85,2020
GAO,MAYO-REY,TOUBORO,NORD,64967,2346,7.5722,15.1574,2020
OUDJE,MAYO-SAVA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,45773,0,10.78582,14.01597,2020
KONKORONG,MAYO-DANAY,DATCHÃ©KA,EXTREME-NORD,43313,0,9.98192,15.05861,2020
ZOUEY,MAYO-DANAY,DATCHÃ©KA,EXTREME-NORD,43313,0,10.01598,15.03012,2020
ASSOGO WOUMRE,DIAMARE,PÃ©TTÃ©,EXTREME-NORD,41286,0,11.01736,14.66443,2020
GASAMA,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,12.01521,14.63553,2020
ZOUEY,MAYO-KANI,DZIGUILAO,EXTREME-NORD,44241,0,10.02666,14.74925,2020
GUIZIGUEL,DIAMARE,MAROUA III,EXTREME-NORD,41781,5081,10.75053,14.41961,2020
DZANDAKALA,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1492,11.07306,14.10417,2020
DAMNAY,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.78979,13.88211,2020
PADALA,MAYO-KANI,GUIDIGUIS,EXTREME-NORD,44417,2158,10.20564,14.69726,2020
SANDAOUADJIRI,MAYO-SAVA,KOLOFATA,EXTREME-NORD,45198,1492,11.11436,13.93389,2020
NTOUESONG,MEFOU-ET-AFAMBA,EDZENDOUAN,CENTRE,25474,5200,4.08333,11.71667,2020
AWAE,MEFOU-ET-AFAMBA,AWAÃ©,CENTRE,25245,0,3.88333,11.88333,2020
MEMBINE,HAUTE-SANAGA,NKOTENG,CENTRE,21489,468,4.43333,12.23333,2020
MEYEMAYA,NYONG-ET-MFOUMOU,ENDOM,CENTRE,29961,510,3.4,12.13333,2020
EKANGA,HAUTE-SANAGA,NKOTENG,CENTRE,21489,468,4.46667,12.33333,2020
MBENGE,SANAGA-MARITIME,MESSONDO,LITTORAL,53676,1363,3.65,10.41667,2020
MEKOMO,NYONG-ET-SO,MBALMAYO,CENTRE,21774,4090,3.4,11.63333,2020
NIABITANDE,OCEAN,AKOM II,SUD,93141,731,2.76667,10.48333,2020
GUIDJIBA,BENOUE,LAGDO,NORD,61857,353,8.47628,13.73425,2020
MANN AOUKAOU,MAYO-REY,TOUBORO,NORD,64967,2346,7.5764,15.1485,2020
DJAORO OLKAN,MBERE,BÃ©LEL,ADAMAOUA,14165,0,7.18333,14.61667,2020
OOMBA,FARO,LAGDO,NORD,62357,353,8.52119,13.5088,2020
DJALOUME,MAYO-LOUTI,BIBEMI,NORD,63256,144,9.6038,14.0167,2020
MATFAY,DIAMARE,MINDIF,EXTREME-NORD,41958,2434,10.48006,14.39247,2020
GOULMOUN,MAYO-DANAY,MAGA,EXTREME-NORD,43199,3345,10.96461,15.00618,2020
NGAME,LOGONE-ET-CHARI,LOGONE-BIRNI,EXTREME-NORD,42733,0,11.71306,14.71,2020
JERE,MAYO-TSANAGA,SOULÃ¨DÃ©-ROUA,EXTREME-NORD,46973,0,10.76036,13.95574,2020
